2007-12-31,43.10,43.10,42.55,42.55,8500,34.30
2008-01-02,44.20,44.20,43.75,43.75,29900,35.27
2008-01-03,42.50,42.65,42.15,42.65,7400,34.38
2008-01-04,43.50,44.90,43.50,43.60,16000,35.15
2008-01-07,43.30,43.30,43.15,43.15,5300,34.79
2008-01-08,44.00,44.50,44.00,44.15,25700,35.59
2008-01-09,44.20,45.00,44.20,45.00,39600,36.28
2008-01-10,45.00,45.50,44.30,44.30,83500,35.71
2008-01-11,44.50,44.50,44.20,44.50,12800,35.87
2008-01-14,44.50,45.80,44.50,45.80,47100,36.92
2008-01-15,46.60,48.90,46.60,46.60,101700,37.57
2008-01-16,46.70,46.90,46.50,46.50,8500,37.49
2008-01-17,46.05,46.15,44.70,44.70,27800,36.04
2008-01-18,43.85,43.85,43.80,43.80,5300,35.31
2008-01-21,44.25,44.25,44.20,44.20,9600,35.63
2008-01-22,43.30,43.30,41.70,41.90,67400,33.78
2008-01-23,42.50,42.50,41.90,42.10,50300,33.94
2008-01-24,42.60,42.60,42.30,42.30,4200,34.10
2008-01-25,43.80,43.80,43.80,43.80,1000,35.31
2008-01-28,44.00,44.00,43.50,43.50,8500,35.07
2008-01-29,44.80,44.80,42.65,42.65,2100,34.38
2008-01-30,45.50,45.50,43.80,43.80,4200,35.31
2008-01-31,44.70,44.80,44.50,44.80,11700,36.12
2008-02-01,45.00,45.60,45.00,45.40,34200,36.60
2008-02-12,45.50,45.50,44.90,45.00,62100,36.28
2008-02-13,45.35,45.35,44.90,44.90,102800,36.20
2008-02-14,45.00,45.90,45.00,45.90,17100,37.00
2008-02-15,46.00,46.20,46.00,46.20,8500,37.25
2008-02-18,46.30,46.30,45.55,45.60,11700,36.76
2008-02-19,45.80,45.80,45.35,45.35,21400,36.56
2008-02-20,45.35,46.50,44.80,44.80,31000,36.12
2008-02-21,44.85,44.85,44.50,44.50,58900,35.87
2008-02-22,44.50,44.60,44.50,44.55,13900,35.92
2008-02-25,45.10,45.60,45.10,45.60,5300,36.76
2008-02-26,46.80,47.50,46.55,46.55,18200,37.53
2008-02-27,47.20,47.30,47.15,47.15,31000,38.01
2008-02-29,46.70,47.00,46.70,47.00,23500,37.89
2008-03-04,45.60,45.60,45.60,45.60,3200,36.76
2008-03-05,47.20,47.20,47.00,47.00,4200,37.89
2008-03-06,47.20,47.60,47.10,47.50,28900,38.29
2008-03-07,47.00,47.80,47.00,47.00,12800,37.89
2008-03-10,46.60,46.90,46.60,46.90,4200,37.81
2008-03-11,46.00,46.00,46.00,46.00,5300,37.08
2008-03-12,46.50,46.50,46.20,46.20,12800,37.25
2008-03-13,45.65,45.65,45.65,45.65,11700,36.80
2008-03-14,45.65,45.65,45.25,45.25,17100,36.48
